910	5
911	1
912	1
913	7
914	16
915	34
916	25
917	27
918	27
919	25
920	27
921	19
922	16
923	31
924	40
925	41
926	37
927	41
928	18
929	34
930	33
931	34
932	37
933	27
934	34
935	18
936	33
937	34
938	31
939	16
940	31
941	37
942	27
943	7
944	16
945	1
946	40
947	40
948	34
949	16
950	33
951	25
952	31
953	25
954	27
955	16
956	31
957	37
958	1
959	37
960	16
961	16
962	40
963	1
964	40
965	33
966	18
967	34
968	16
969	16
970	33
971	37
972	7
973	33
974	7
975	16
976	33
977	25
978	40
979	33
980	37
981	33
982	40
983	34
984	25
985	34
986	33
987	37
988	34
989	34
990	1
991	37
992	16
993	34
994	16
995	1
996	34
997	37
998	33
999	1
1000	37
1	3440
2	10
3	9
4	62
5	85
6	137
7	93
8	29
9	62
10	3171
11	1
12	93
13	107
14	29
15	62
16	29
17	29
18	98
19	109
20	61
21	114
22	129
23	6
24	14
25	98
26	93
27	114
28	133
29	109
30	1
31	6
32	47
33	26
34	109
35	3440
36	88
37	93
38	3197
39	1985
40	98
41	17
42	29
43	129
44	1
45	447
46	361
47	29
48	62
49	17
50	89
51	93
52	93
53	61
54	110
55	1122
56	11
57	221
58	98
59	111
60	29
61	117
62	29
63	17
64	62
65	88
66	16
67	117
68	14
69	137
70	37
71	1183
72	107
73	17
74	2007
75	62
76	14
77	4
78	58
79	17
80	16
81	1183
82	17
83	93
84	221
85	3201
86	1631
87	8
88	29
89	29
90	138
91	109
92	37
93	109
94	42
95	75
96	110
97	14
98	14
99	88
100	60
101	122
102	99
103	1888
104	1916
105	96
106	42
107	91
108	29
109	29
110	1
111	114
112	1620
113	93
114	29
115	3397
116	2830
117	29
118	62
119	13
120	89
121	426
122	2956
123	3072
124	82
125	3440
126	1975
127	17
128	1
129	88
130	96
131	118
132	1969
133	3313
134	3453
135	221
136	164
137	14
138	1
139	4
140	14
141	1969
142	48
143	8
144	1133
145	8
146	8
147	138
148	1356
149	138
150	359
151	8
152	2550
153	3442
154	1642
155	8
156	8
157	2007
158	89
159	14
160	9
161	114
162	89
163	1816
164	89
165	4
166	75
167	118
168	62
169	17
170	8
171	8
172	8
173	8
174	41
175	117
176	68
177	101
178	89
179	97
180	8
181	8
182	8
183	14
184	8
185	60
186	42
187	11
188	21
189	9
190	4
191	994
192	122
193	164
194	7
195	7
196	117
197	62
198	469
199	7
200	8
201	7
202	42
203	7
204	117
205	7
206	7
207	47
208	14
209	8
210	47
211	8
212	8
213	8
214	114
215	89
216	8
217	8
218	8
219	114
220	8
221	91
222	17
223	2
224	17
225	344
226	1071
227	62
228	89
229	8
230	48
231	6
232	2
233	27
234	14
235	114
236	9
237	4
238	42
239	114
240	117
241	97
242	47
243	80
244	8
245	114
246	114
247	89
248	47
249	89
250	101
251	89
252	114
253	89
254	952
255	8
256	114
257	114
258	89
259	68
260	8
261	114
262	89
263	114
264	89
265	114
266	89
267	325
268	42
269	114
270	325
271	114
272	89
273	8
274	47
275	60
276	114
277	325
278	114
279	89
280	114
281	325
282	114
283	1183
284	1523
285	1183
286	117
287	60
288	14
289	1353
290	41
291	4
292	1522
293	169
294	47
295	1
296	28
297	1506
298	359
299	17
300	114
301	1379
302	114
303	1434
304	1434
305	114
306	89
307	75
308	325
309	114
310	89
311	14
312	325
313	1434
314	114
315	114
316	42
317	114
318	114
319	114
320	114
321	114
322	30
323	89
324	24
325	62
326	37
327	1782
328	14
329	1507
330	1590
331	64
332	64
333	2218
334	16
335	2044
336	374
337	54
338	98
339	1510
340	30
341	727
342	30
343	354
344	62
345	441
346	98
347	114
348	48
349	30
350	98
351	4
352	60
353	47
354	62
355	51
356	1369
357	110
358	68
359	62
360	30
361	29
362	387
363	64
364	9
365	394
366	361
367	30
368	42
369	133
370	3382
371	51
372	48
373	30
374	62
375	4
376	62
377	1496
378	37
379	44
380	138
381	82
382	1
383	1378
384	30
385	357
386	361
387	89
388	98
389	1
390	60
391	16
392	389
393	1183
394	98
395	221
396	30
397	93
398	2061
399	9
400	30
401	9
402	1522
403	30
404	361
405	73
406	9
407	30
408	30
409	41
410	30
411	49
412	30
413	162
414	1507
415	727
416	394
417	1655
418	1523
419	727
420	48
421	1983
422	16
423	31
424	97
425	117
426	89
427	118
428	986
429	31
430	5
431	60
432	49
433	49
434	118
435	2525
436	1991
437	1
438	107
439	15
440	75
441	14
442	76
443	518
444	1497
445	62
446	114
447	221
448	388
449	14
450	31
451	41
452	104
453	3053
454	3053
455	2007
456	44
457	88
458	460
459	88
460	29
461	1379
462	107
463	17
464	1088
465	937
466	14
467	1378
468	17
469	17
470	1
471	1871
472	3021
473	16
474	31
475	1801
476	49
477	31
478	354
479	1145
480	1456
481	1183
482	113
483	426
484	31
485	11
486	31
487	31
488	31
489	344
490	96
491	31
492	1389
493	31
494	31
495	460
496	460
497	31
498	42
499	1801
500	441
501	2495
502	221
503	1416
504	2253
505	1727
506	138
507	14
508	427
509	1364
510	212
511	31
512	460
513	14
514	114
515	488
516	460
517	2007
518	2061
519	469
520	944
521	4
522	460
523	6
524	9
525	70
526	18
527	16
528	8
529	18
530	18
531	18
532	18
533	19
534	1434
535	41
536	89
537	47
538	47
539	1506
540	441
541	16
542	114
543	117
544	109
545	41
546	1801
547	24
548	120
549	89
550	49
551	14
552	19
553	114
554	76
555	114
556	17
557	73
558	89
559	4
560	14
561	114
562	27
563	42
564	1506
565	42
566	42
567	41
568	109
569	89
570	114
571	21
572	41
573	97
574	21
575	48
576	114
577	117
578	14
579	89
580	60
581	68
582	15
583	14
584	89
585	21
586	42
587	41
588	21
589	89
590	73
591	21
592	89
593	89
594	41
595	21
596	41
597	21
598	97
599	97
600	89
601	41
602	97
603	15
604	89
605	60
606	89
607	41
608	1506
609	60
610	29
611	76
612	114
613	89
614	114
615	114
616	114
617	114
618	114
619	389
620	114
621	114
622	114
623	114
624	114
625	114
626	47
627	89
628	114
629	114
630	325
631	114
632	114
633	27
634	114
635	114
636	114
637	114
638	16
639	114
640	1389
641	114
642	114
643	89
644	114
645	47
646	89
647	114
648	114
649	114
650	114
651	114
652	14
653	114
654	354
655	16
656	114
657	114
658	118
659	325
660	114
661	114
662	89
663	114
664	89
665	114
666	114
667	114
668	114
669	114
670	47
671	114
672	114
673	42
674	114
675	14
676	114
677	114
678	89
679	114
680	354
681	9
682	114
683	89
684	114
685	89
686	114
687	114
688	114
689	1357
690	114
691	114
692	89
693	114
694	114
695	114
696	114
697	89
698	114
699	114
700	114
701	114
702	114
703	325
704	114
705	114
706	114
707	17
708	114
709	51
710	89
711	38
712	40
713	60
714	40
715	39
716	40
717	89
718	40
719	39
720	40
721	4
722	1529
723	89
724	40
725	1384
726	110
727	62
728	2532
729	39
730	24
731	14
732	60
733	89
734	164
735	39
736	40
737	39
738	40
739	1801
740	1655
741	85
742	2532
743	912
744	16
745	447
746	62
747	9
748	9
749	990
750	60
751	17
752	68
753	89
754	114
755	9
756	19
757	60
758	76
759	46
760	9
761	89
762	6
763	79
764	46
765	117
766	89
767	27
768	97
769	117
770	8
771	41
772	982
773	14
774	89
775	24
776	89
777	89
778	47
779	1514
780	47
781	46
782	24
783	9
784	976
785	902
786	68
787	89
788	68
789	9
790	26
791	359
792	49
793	47
794	79
795	2841
796	68
797	46
798	8
799	89
800	1781
801	68
802	109
803	806
804	46
805	46
806	902
807	41
808	17
809	14
810	89
811	46
812	111
813	4
814	14
815	817
816	114
817	14
818	114
819	823
820	3471
821	4
822	89
823	97
824	46
825	114
826	1357
827	89
828	735
829	64
830	41
831	87
832	79
833	16
834	16
835	9
836	47
837	41
838	14
839	1801
840	1528
841	1183
842	60
843	4
844	47
845	14
846	14
847	49
848	89
849	49
850	60
851	49
852	117
853	9
854	49
855	49
856	49
857	114
858	49
859	89
860	41
861	1339
862	49
863	49
864	50
865	9
866	114
867	14
868	16
869	89
870	49
871	49
872	50
873	60
874	49
875	42
876	49
877	42
878	89
879	49
880	41
881	117
882	47
883	93
884	41
885	977
886	50
887	4
888	41
889	14
890	1373
891	41
892	42
893	49
894	17
895	49
896	49
897	114
898	49
899	49
900	49
901	17
902	17
903	60
904	42
905	49
906	49
907	49
908	16
909	4
910	16
911	97
912	49
913	17
914	37
915	387
916	60
917	17
918	14
919	49
920	1801
921	117
922	1801
923	49
924	2495
925	14
926	49
927	17
928	49
929	49
930	49
931	37
932	66
933	68
934	24
935	51
936	82
937	49
938	24
939	82
940	107
941	64
942	37
943	66
944	14
945	359
946	49
947	16
948	117
949	49
950	89
951	14
952	122
953	49
954	49
955	49
956	49
957	17
958	16
959	17
960	64
961	79
962	1384
963	49
964	9
965	727
966	17
967	109
968	48
969	49
970	4
971	16
972	51
973	75
974	9
975	17
976	42
977	14
978	49
979	49
980	117
981	49
982	49
983	49
984	49
985	1369
986	49
987	1155
988	118
989	17
990	51
991	61
992	48
993	42
994	49
995	4
996	49
997	727
998	49
999	49
1000	1510
1001	49
1002	37
1003	49
1004	117
1005	42
1006	117
1007	11
1008	4
1009	9
1010	51
1011	58
1012	14
1013	51
1014	48
1015	42
1016	14
1017	49
1018	47
1019	117
1020	16
1021	49
1022	14
1023	49
1024	49
1025	88
1026	88
1027	49
1028	9
1029	49
1030	49
1031	49
1032	49
1033	49
1034	11
1035	14
1036	48
1037	117
1038	17
1039	17
1040	48
1041	114
1042	1375
1043	9
1044	2007
1045	114
1046	1497
1047	49
1048	64
1049	89
1050	1510
1051	49
1052	118
1053	97
1054	17
1055	49
1056	1369
1057	51
1058	387
1059	16
1060	1186
1061	49
1062	49
1063	9
1064	49
1065	8
1066	354
1067	73
1068	114
1069	51
1070	9
1071	89
1072	68
1073	441
1074	17
1075	14
1076	49
1077	49
1078	14
1079	344
1080	49
1081	17
1082	73
1083	1369
1084	49
1085	37
1086	49
1087	1183
1088	17
1089	48
1090	97
1091	47
1092	16
1093	49
1094	49
1095	62
1096	49
1097	4
1098	51
1099	16
1100	75
1101	89
1102	64
1103	14
1104	1434
1105	49
1106	4
1107	17
1108	441
1109	114
1110	17
1111	8
1112	14
1113	114
1114	14
1115	11
1116	37
1117	114
1118	4
1119	17
1120	64
1121	426
1122	49
1123	9
1124	40
1125	1369
1126	76
1127	17
1128	376
1129	114
1130	16
1131	52
1132	89
1133	51
1134	76
1135	40
1136	114
1137	325
1138	60
1139	51
1140	51
1141	48
1142	1183
1143	51
1144	62
1145	51
1146	98
1147	164
1148	17
1149	9
1150	1479
1151	51
1152	51
1153	1071
1154	52
1155	14
1156	98
1157	42
1158	52
1159	1991
1160	1144
1161	17
1162	42
1163	9
1164	26
1165	52
1166	52
1167	52
1168	26
1169	114
1170	26
1171	52
1172	42
1173	1155
1174	1357
1175	51
1176	2046
1177	1373
1178	9
1179	51
1180	114
1181	64
1182	3197
1183	29
1184	89
1185	89
1186	98
1187	52
1188	64
1189	117
1190	1369
1191	52
1192	51
1193	26
1194	120
1195	52
1196	3201
1197	48
1198	391
1199	138
1200	52
1201	24
1202	17
1203	40
1204	52
1205	24
1206	68
1207	14
1208	24
1209	24
1210	52
1211	89
1212	14
1213	389
1214	52
1215	16
1216	52
1217	51
1218	52
1219	361
1220	52
1221	97
1222	52
1223	64
1224	68
1225	437
1226	52
1227	14
1228	52
1229	1146
1230	89
1231	1183
1232	52
1233	17
1234	169
1235	51
1236	17
1237	60
1238	89
1239	9
1240	2061
1241	1506
1242	61
1243	62
1244	1496
1245	2061
1246	61
1247	8
1248	61
1249	2061
1250	14
1251	2061
1252	17
1253	2061
1254	1496
1255	1496
1256	1496
1257	37
1258	2061
1259	17
1260	1496
1261	2061
1262	61
1263	2484
1264	2061
1265	89
1266	2061
1267	114
1268	24
1269	2061
1270	2484
1271	24
1272	1496
1273	727
1274	1071
1275	1496
1276	1389
1277	68
1278	2061
1279	1496
1280	2061
1281	37
1282	64
1283	1496
1284	114
1285	89
1286	1991
1287	1506
1288	89
1289	61
1290	1496
1291	2648
1292	61
1293	68
1294	37
1295	2061
1296	61
1297	61
1298	61
1299	1984
1300	61
1301	41
1302	1259
1303	61
1304	1496
1305	1496
1306	61
1307	1496
1308	1259
1309	61
1310	17
1311	89
1312	89
1313	68
1314	16
1315	17
1316	61
1317	61
1318	64
1319	1369
1320	61
1321	4
1322	158
1323	61
1324	61
1325	61
1326	1496
1327	68
1328	61
1329	16
1330	61
1331	61
1332	61
1333	61
1334	66
1335	9
1336	9
1337	1364
1338	1144
1339	62
1340	89
1341	9
1342	15
1343	9
1344	62
1345	62
1346	15
1347	48
1348	64
1349	62
1350	62
1351	68
1352	75
1353	62
1354	1362
1355	1353
1356	62
1357	62
1358	62
1359	62
1360	62
1361	15
1362	62
1363	114
1364	62
1365	727
1366	62
1367	15
1368	62
1369	62
1370	62
1371	62
1372	62
1373	62
1374	15
1375	62
1376	62
1377	9
1378	62
1379	62
1380	9
1381	62
1382	62
1383	62
1384	62
1385	15
1386	62
1387	62
1388	1378
1389	62
1390	62
1391	62
1392	62
1393	75
1394	75
1395	75
1396	75
1397	75
1398	75
1399	75
1400	75
1401	75
1402	75
1403	75
1404	75
1405	75
1406	75
1407	62
1408	75
1409	75
1410	75
1411	75
1412	75
1413	75
1414	75
1415	75
1416	75
1417	75
1418	75
1419	75
1420	75
1421	8
1422	75
1423	75
1424	60
1425	75
1426	75
1427	75
1428	75
1429	75
1430	75
1431	75
1432	75
1433	75
1434	62
1435	75
1436	75
1437	75
1438	75
1439	75
1440	75
1441	75
1442	75
1443	75
1444	75
1445	75
1446	75
1447	75
1448	75
1449	75
1450	75
1451	75
1452	75
1453	75
1454	75
1455	75
1456	75
1457	75
1458	75
1459	75
1460	75
1461	75
1462	75
1463	75
1464	75
1465	75
1466	75
1467	75
1468	75
1469	75
1470	75
1471	75
1472	75
1473	75
1474	75
1475	75
1476	47
1477	75
1478	118
1479	75
1480	75
1481	75
1482	75
1483	75
1484	75
1485	75
1486	75
1487	75
1488	75
1489	75
1490	75
1491	75
1492	75
1493	75
1494	75
1495	75
1496	75
1497	75
1498	75
1499	75
1500	62
1501	75
1502	75
1503	75
1504	75
1505	75
1506	75
1507	62
1508	75
1509	62
1510	62
1511	60
1512	75
1513	118
1514	75
1515	118
1516	75
1517	75
1518	110
1519	75
1520	75
1521	75
1522	75
1523	75
1524	75
1525	75
1526	75
1527	75
1528	75
1529	75
1530	62
1531	132
1532	47
1533	75
1534	4
1535	16
1536	93
1537	88
1538	88
1539	48
1540	86
1541	15
1542	14
1543	14
1544	9
1545	1542
1546	2543
1547	85
1548	9
1549	85
1550	1999
1551	111
1552	9
1553	9
1554	15
1555	75
1556	75
1557	75
1558	1369
1559	76
1560	89
1561	9
1562	64
1563	9
1564	9
1565	9
1566	4
1567	4
1568	41
1569	98
1570	16
1571	9
1572	3073
1573	16
1574	133
1575	75
1576	86
1577	86
1578	86
1579	344
1580	47
1581	14
1582	41
1583	86
1584	25
1585	1847
1586	86
1587	2949
1588	86
1589	42
1590	86
1591	1590
1592	1146
1593	8
1594	1595
1595	86
1596	86
1597	86
1598	86
1599	17
1600	24
1601	29
1602	86
1603	14
1604	1631
1605	30
1606	1619
1607	1631
1608	86
1609	86
1610	117
1611	16
1612	1506
1613	117
1614	1156
1615	86
1616	79
1617	86
1618	86
1619	86
1620	86
1621	26
1622	86
1623	138
1624	86
1625	86
1626	86
1627	86
1628	86
1629	47
1630	1506
1631	86
1632	86
1633	29
1634	1183
1635	26
1636	86
1637	57
1638	86
1639	158
1640	41
1641	1523
1642	75
1643	96
1644	1655
1645	96
1646	75
1647	1434
1648	956
1649	15
1650	95
1651	15
1652	1658
1653	95
1654	95
1655	62
1656	15
1657	95
1658	62
1659	1500
1660	98
1661	95
1662	75
1663	14
1664	75
1665	60
1666	52
1667	4
1668	1369
1669	21
1670	9
1671	82
1672	21
1673	16
1674	1434
1675	82
1676	9
1677	9
1678	75
1679	1378
1680	727
1681	441
1682	344
1683	9
1684	4
1685	79
1686	1655
1687	89
1688	96
1689	75
1690	1801
1691	1375
1692	64
1693	75
1694	44
1695	14
1696	62
1697	1356
1698	118
1699	1523
1700	108
1701	1500
1702	4
1703	95
1704	16
1705	75
1706	4
1707	95
1708	96
1709	727
1710	727
1711	96
1712	1507
1713	118
1714	114
1715	96
1716	48
1717	1389
1718	1705
1719	42
1720	1183
1721	94
1722	3072
1723	62
1724	1721
1725	42
1726	1721
1727	94
1728	1721
1729	94
1730	94
1731	94
1732	95
1733	118
1734	727
1735	1518
1736	359
1737	95
1738	9
1739	9
1740	1500
1741	4
1742	17
1743	1378
1744	95
1745	9
1746	118
1747	441
1748	9
1749	96
1750	94
1751	75
1752	17
1753	1434
1754	4
1755	1655
1756	96
1757	1655
1758	1512
1759	1353
1760	4
1761	1364
1762	9
1763	94
1764	75
1765	15
1766	118
1767	94
1768	89
1769	1655
1770	1500
1771	1522
1772	110
1773	9
1774	75
1775	75
1776	4
1777	1353
1778	3264
1779	75
1780	1500
1781	96
1782	62
1783	96
1784	1500
1785	88
1786	95
1787	48
1788	1655
1789	96
1790	4
1791	98
1792	1434
1793	96
1794	221
1795	75
1796	214
1797	96
1798	96
1799	34
1800	50
1801	62
1802	14
1803	447
1804	1071
1805	8
1806	24
1807	66
1808	17
1809	97
1810	103
1811	9
1812	1916
1813	1353
1814	11
1815	1844
1816	1888
1817	14
1818	1844
1819	1969
1820	104
1821	41
1822	89
1823	1847
1824	17
1825	54
1826	9
1827	138
1828	164
1829	103
1830	97
1831	88
1832	88
1833	62
1834	128
1835	1122
1836	48
1837	140
1838	104
1839	128
1840	49
1841	441
1842	29
1843	108
1844	17
1845	14
1846	16
1847	89
1848	49
1849	16
1850	463
1851	108
1852	7
1853	104
1854	54
1855	89
1856	51
1857	114
1858	1364
1859	14
1860	9
1861	104
1862	1983
1863	17
1864	51
1865	354
1866	167
1867	1543
1868	441
1869	14
1870	103
1871	17
1872	15
1873	359
1874	128
1875	1088
1876	1103
1877	40
1878	9
1879	713
1880	48
1881	2484
1882	1145
1883	1945
1884	62
1885	11
1886	47
1887	350
1888	1816
1889	14
1890	982
1891	104
1892	37
1893	82
1894	108
1895	117
1896	48
1897	14
1898	621
1899	101
1900	104
1901	24
1902	104
1903	14
1904	54
1905	75
1906	41
1907	15
1908	9
1909	3451
1910	16
1911	9
1912	114
1913	4
1914	114
1915	79
1916	104
1917	1533
1918	1983
1919	104
1920	132
1921	9
1922	1364
1923	104
1924	118
1925	104
1926	387
1927	1782
1928	35
1929	1962
1930	11
1931	62
1932	2533
1933	104
1934	1779
1935	118
1936	134
1937	9
1938	17
1939	4
1940	1991
1941	1983
1942	37
1943	354
1944	1497
1945	361
1946	1916
1947	2532
1948	76
1949	221
1950	1520
1951	16
1952	98
1953	19
1954	35
1955	118
1956	9
1957	104
1958	1931
1959	1957
1960	727
1961	2010
1962	14
1963	104
1964	76
1965	1983
1966	398
1967	1957
1968	2010
1969	132
1970	128
1971	1985
1972	1525
1973	89
1974	727
1975	54
1976	1949
1977	727
1978	83
1979	2010
1980	48
1981	104
1982	169
1983	134
1984	62
1985	104
1986	9
1987	89
1988	75
1989	97
1990	98
1991	62
1992	98
1993	98
1994	1369
1995	376
1996	98
1997	114
1998	97
1999	97
2000	89
2001	97
2002	47
2003	97
2004	97
2005	97
2006	97
2007	29
2008	98
2009	354
2010	98
2011	16
2012	48
2013	98
2014	97
2015	60
2016	48
2017	97
2018	97
2019	97
2020	97
2021	97
2022	14
2023	97
2024	97
2025	44
2026	97
2027	11
2028	97
2029	1133
2030	97
2031	97
2032	138
2033	1500
2034	1655
2035	95
2036	359
2037	48
2038	9
2039	1509
2040	75
2041	98
2042	75
2043	16
2044	98
2045	4
2046	98
2047	114
2048	116
2049	1983
2050	1369
2051	325
2052	4
2053	89
2054	114
2055	376
2056	325
2057	89
2058	1163
2059	1523
2060	117
2061	93
2062	89
2063	9
2064	89
2065	89
2066	76
2067	117
2068	116
2069	4
2070	89
2071	37
2072	118
2073	727
2074	116
2075	9
2076	117
2077	16
2078	89
2079	117
2080	4
2081	89
2082	117
2083	17
2084	117
2085	89
2086	116
2087	164
2088	41
2089	116
2090	9
2091	21
2092	426
2093	68
2094	89
2095	1801
2096	18
2097	42
2098	47
2099	137
2100	114
2101	89
2102	89
2103	114
2104	8
2105	24
2106	47
2107	89
2108	325
2109	41
2110	114
2111	97
2112	117
2113	114
2114	114
2115	114
2116	47
2117	117
2118	89
2119	114
2120	62
2121	16
2122	16
2123	354
2124	9
2125	114
2126	4
2127	50
2128	2040
2129	116
2130	116
2131	9
2132	89
2133	76
2134	89
2135	116
2136	41
2137	344
2138	117
2139	116
2140	1373
2141	109
